movies_name,movies_url,movies_genre,movies_duration,movies_director,movies_director_url,movies_star,movies_actor_name,movies_actor_character,movies_top_ten,movies_rating,movies_box_office
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Thomas Middleditch,Flagstaff,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Victoria Hall,Babylonian Gatekeeper,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Victor Rivera,Civil War Bearded Guy,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Ian Gregg,Bowel Blast Guy,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Devin Mojica,Cool Hat Guy,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Rachel Luttrell,Terrified Woman in Snow,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Zombieland: Double Tap (2019),https://www.imdb.com/title/tt1560220/?ref_=inth_ov_tt,Action,99 min,Ruben Fleischer,https://www.imdb.com/name/nm0281508/?ref_=inth_ov_nm,"Stars: Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",John Dixon,Homer Zombie in Snow,In Theaters Now - Box Office Top Ten,7.2,"Box Office: Weekend: $26.80M, Gross: $26.80M"
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Elizabeth Lail,Quinn Harris,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Jordan Calloway,Matt Monroe,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Talitha Eliana Bateman,Jordan Harris (as Talitha Bateman),In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Peter Facinelli,Dr. Sullivan,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Dillon Lane,Evan,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Tichina Arnold,Nurse Amy,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Tom Segura,Derek,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Lana McKissack,Rachel,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Anne Winters,Courtney,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Matt Letscher,Charlie,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",P.J. Byrne,Father John,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Valente Rodriguez,Father David,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Louisa Abernathy,Mrs. Talbot,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Charlie McDermott,Scott,In Theaters Now - Box Office Top Ten,5.3,
Countdown (2019),https://www.imdb.com/title/tt10039344/?ref_=inth_ov_tt,Horror,90 min,Justin Dec,https://www.imdb.com/name/nm2280148/?ref_=inth_ov_nm,"Stars: Elizabeth Lail, Jordan Calloway, Talitha Eliana Bateman, Peter Facinelli",Jonny Berryman,Jeff,In Theaters Now - Box Office Top Ten,5.3,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Naomie Harris,Alicia West,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Frank Grillo,Terry Malone,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Mike Colter,Darius,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Reid Scott,Kevin,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Tyrese Gibson,Milo 'Mouse' Jackson,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Nafessa Williams,Missy,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Beau Knapp,,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Kenneth Kynt Bryan,Police Officers Friend,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",James Moses Black,Officer Deacon Brown,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Deneen Tyler,Captain Regina Hackett,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Michael Papajohn,SRT Leader,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Nelson Bonilla,Officer Doyle,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Sam Malone,Tattooed Homie,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Frankie Smith,Tez,In Theaters Now - Box Office Top Ten,5.7,
Black and Blue (2019),https://www.imdb.com/title/tt7390646/?ref_=inth_ov_tt,Action,108 min,Deon Taylor,https://www.imdb.com/name/nm1938064/?ref_=inth_ov_nm,"Stars: Naomie Harris, Frank Grillo, Mike Colter, Reid Scott",Vermyttya Erahn,Kingston's Lady,In Theaters Now - Box Office Top Ten,5.7,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Edward Norton,Lionel Essrog,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Gugu Mbatha-Raw,Laura Rose,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Alec Baldwin,Moses Randolph,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Bobby Cannavale,Tony Vermonte,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Willem Dafoe,Paul,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Bruce Willis,Frank Minna,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Ethan Suplee,Gilbert Coney,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Cherry Jones,Gabby Horowitz,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Dallas Roberts,Danny Fantl,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Josh Pais,William Lieberman,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Radu Spinghel,Giant Man,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Fisher Stevens,Lou,In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Peter Gray Lewis,Mayor (as Peter Lewis),In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Robert Wisdom,Billy Rose (as Robert Ray Wisdom),In Theaters Now - Box Office Top Ten,7.3,
Motherless Brooklyn (2019),https://www.imdb.com/title/tt0385887/?ref_=inth_ov_tt,Crime,144 min,Edward Norton,https://www.imdb.com/name/nm0001570/?ref_=inth_ov_nm,"Stars: Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Bobby Cannavale",Michael Kenneth Williams,Trumpet Man,In Theaters Now - Box Office Top Ten,7.3,
Arctic Dogs (2019),https://www.imdb.com/title/tt4426464/?ref_=inth_ov_tt,Animation,92 min,Aaron Woodley,https://www.imdb.com/name/nm0005616/?ref_=inth_ov_nm,"Stars: Jeremy Renner, Heidi Klum, James Franco, John Cleese",,,In Theaters Now - Box Office Top Ten,4,
